pseudoID,factor_1,factor_2,factor_2a,factor_3,factor_4,factor_5,factor_5a,factor_6,factor_7,factor_8,factor_9,allRaces,race,sex,psa_court_case_eligible_booking,psa_outcome_eligible,fta_points,nca_points,nvca_points,fta_score,nca_score,nvca_score,nvca_flag,fta,nca,nvca,time_at_risk_fta,time_at_risk_nca,time_at_risk_nvca_new,race1,sex1,release
8411140088,0,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,0.0,0.0,0.0,638.0,638.0,638.0,0,1,1
8798225738,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,1,3,2,1,0,1.0,1.0,0.0,93.0,137.0,638.0,0,1,1
8467008782,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,0.0,0.0,0.0,9.0,9.0,9.0,0,1,1
252647228,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,,,,0,1,1
1586192095,0,0,0,1,1,1,1,2,2,1,0,Black,Non-white,Male,1,Detained,7,8,3,6,5,3,0,,,,,,,0,1,0
4766158353,0,0,0,1,1,1,1,0,2,0,0,Black,Non-white,Male,1,Released,6,7,2,5,5,2,0,0.0,0.0,0.0,46.0,46.0,46.0,0,1,1
7845106339,0,1,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,4,2,4,4,1,,,,,,,0,1,0
3182816586,0,1,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,638.0,638.0,638.0,1,1,1
632277479,0,1,0,0,1,1,1,1,0,1,0,Black,Non-white,Male,1,Released,2,3,4,3,3,4,1,0.0,0.0,0.0,634.0,634.0,634.0,0,1,1
3179325057,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,1,1,1
5945857160,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,228.0,228.0,228.0,1,1,1
3284178856,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,148.0,148.0,148.0,0,1,1
8374564826,0,1,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,4,3,4,4,1,0.0,1.0,1.0,299.0,52.0,138.0,0,1,1
2435025348,0,1,0,1,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,2,5,4,3,4,4,1,,,,,,,0,1,0
6712956816,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,252.0,252.0,252.0,1,1,1
2494924081,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,0,0,0,1,1,1,0,,,,,,,0,0,0
7734229717,1,0,0,1,1,1,1,1,2,0,1,Black,Non-white,Male,1,Released,6,12,3,5,6,3,0,0.0,1.0,0.0,356.0,4.0,356.0,0,1,1
2621691099,0,0,0,0,1,1,1,0,2,0,0,Black,Non-white,Male,1,Released,5,4,1,5,3,1,0,1.0,0.0,0.0,191.0,637.0,637.0,0,1,1
6811513294,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,1,1,0
3167630116,0,0,0,0,1,0,1,2,2,0,0,Black,Non-white,Female,1,Released,5,4,2,5,3,2,0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,1
6981827370,0,0,0,1,1,1,1,1,0,1,0,Black,Non-white,Female,1,Released,3,6,3,4,4,3,0,0.0,1.0,0.0,624.0,209.0,624.0,0,0,1
7468000522,0,0,0,0,1,0,1,0,2,0,0,Black,Non-white,Male,1,Released,5,3,1,5,3,1,0,0.0,0.0,0.0,92.0,92.0,92.0,0,1,1
8132088242,0,1,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Released,1,2,3,2,2,3,0,0.0,0.0,0.0,274.0,274.0,274.0,0,1,1
4261852303,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
8891317587,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,119.0,119.0,119.0,1,1,1
782046613,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,637.0,637.0,637.0,0,0,1
557687664,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,6,7,2,5,5,2,0,,,,,,,0,1,0
1319824150,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,114.0,114.0,114.0,0,0,1
3869210959,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,1,3,3,2,3,3,0,,,,,,,0,0,0
838897684,1,0,0,1,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,5,7,1,5,5,1,0,1.0,1.0,0.0,202.0,197.0,310.0,0,1,1
8566947593,0,1,0,1,1,1,1,1,2,0,0,Black,Non-white,Male,1,Detained,6,8,5,5,5,5,1,,,,,,,0,1,0
2199536049,0,0,0,0,1,1,1,0,2,1,0,Black,Non-white,Male,1,Released,6,4,1,5,3,1,0,1.0,1.0,0.0,417.0,388.0,569.0,0,1,1
7830787167,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,119.0,119.0,119.0,0,1,1
5501913965,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Male,1,Released,3,2,1,4,2,1,0,0.0,0.0,0.0,519.0,519.0,519.0,0,1,1
6437171790,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
5417248466,0,0,0,1,1,0,1,0,1,1,1,Black,Non-white,Male,1,Detained,5,7,2,5,5,2,0,,,,,,,0,1,0
5670502739,0,1,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,637.0,637.0,637.0,1,1,1
6984520216,0,0,0,0,1,1,1,2,1,0,1,Black,Non-white,Male,1,Detained,3,6,2,4,4,2,0,,,,,,,0,1,0
6663700977,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,1.0,0.0,0.0,365.0,636.0,636.0,0,1,1
2031698496,0,0,0,0,1,0,1,1,0,1,0,Black,Non-white,Male,1,Released,2,2,2,3,2,2,0,0.0,0.0,0.0,36.0,36.0,36.0,0,1,1
8219151408,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
1616252967,0,0,0,0,1,1,1,0,2,0,1,Black,Non-white,Male,1,Released,5,6,1,5,4,1,0,0.0,0.0,0.0,74.0,74.0,74.0,0,1,1
474910461,0,1,0,0,1,0,1,0,0,0,0,White,White,Male,1,Detained,1,1,3,2,2,3,0,,,,,,,1,1,0
2889833718,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,636.0,636.0,636.0,1,1,1
6477131615,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
1365546964,1,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,5,3,2,4,3,0,0.0,0.0,0.0,519.0,519.0,519.0,0,1,1
6271262250,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,319.0,319.0,319.0,0,1,1
5750083210,0,0,0,0,0,1,1,1,0,0,0,Black,Non-white,Male,1,Detained,1,2,2,2,2,2,0,,,,,,,0,1,0
3436342833,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,242.0,242.0,242.0,0,1,1
7349790305,0,1,0,1,1,1,1,2,1,1,1,Black,Non-white,Male,1,Detained,5,9,5,5,6,5,1,,,,,,,0,1,0
4980609428,0,1,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,5,4,5,5,1,,,,,,,0,1,0
308171199,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,1.0,1.0,359.0,13.0,13.0,0,1,1
2172684507,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,469.0,469.0,469.0,0,0,1
1431968547,0,0,0,1,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,10,3,6,6,3,0,,,,,,,0,1,0
7549850233,0,1,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,4,3,4,4,1,,,,,,,0,1,0
5265232872,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,1.0,0.0,637.0,48.0,637.0,0,1,1
8254029086,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,1.0,0.0,118.0,97.0,118.0,0,1,1
188379181,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,1,2,3,1,0,0.0,0.0,0.0,622.0,622.0,622.0,0,1,1
7203306180,0,0,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,1.0,0.0,130.0,7.0,130.0,0,1,1
5368551645,0,0,0,1,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,7,10,3,6,6,3,0,,,,,,,0,1,0
6336145534,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
4628534654,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
7468150920,0,0,0,0,1,0,1,1,0,1,1,White,White,Male,1,Detained,2,4,2,3,3,2,0,,,,,,,1,1,0
5073500914,0,0,0,1,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,2,4,2,3,3,2,0,,,,,,,0,1,0
5799187524,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
8019905500,1,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,2,1,2,2,0,0.0,1.0,0.0,505.0,201.0,505.0,0,1,1
6649475121,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
674729861,1,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
2731197768,0,1,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,147.0,147.0,147.0,1,0,1
3000555005,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,1,1,1
2627392970,0,1,0,0,1,0,1,0,0,0,0,White,White,Male,1,Detained,1,1,3,2,2,3,0,,,,,,,1,1,0
2450701061,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,636.0,636.0,636.0,0,1,1
2462741611,0,0,0,1,1,1,1,1,1,1,0,Black,Non-white,Female,1,Released,5,7,3,5,5,3,0,0.0,0.0,0.0,495.0,495.0,495.0,0,0,1
3647533265,0,1,0,1,0,0,0,0,0,0,0,White,White,Male,1,Detained,1,3,3,2,3,3,0,,,,,,,1,1,0
7678163665,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,4,1,2,3,1,0,,,,,,,0,1,0
8866138882,0,0,0,1,1,0,1,2,0,1,0,Black,Non-white,Male,1,Released,3,5,3,4,4,3,0,1.0,1.0,0.0,31.0,420.0,636.0,0,1,1
8154029392,0,1,0,1,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,7,10,5,6,6,5,1,,,,,,,0,1,0
3596156126,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,1.0,0.0,0.0,335.0,504.0,504.0,0,1,1
4677355413,0,0,0,1,1,1,1,2,1,1,1,Black,Non-white,Male,1,Released,5,9,3,5,6,3,0,0.0,0.0,0.0,183.0,183.0,183.0,0,1,1
2640551448,0,0,0,1,1,1,1,0,0,0,0,White,White,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,84.0,84.0,84.0,1,1,1
6492704550,0,0,0,1,1,0,1,0,2,1,0,Black,Non-white,Male,1,Released,7,6,2,6,4,2,0,1.0,1.0,0.0,108.0,302.0,358.0,0,1,1
7414049168,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
4325974573,1,1,1,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,4,3,4,3,3,0,0.0,0.0,0.0,77.0,77.0,77.0,0,0,1
5847371767,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,0,1
6231588959,0,0,0,0,1,0,1,2,0,0,0,Black,Non-white,Male,1,Released,1,2,2,2,2,2,0,1.0,1.0,1.0,463.0,43.0,43.0,0,1,1
2223082360,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,1.0,0.0,636.0,415.0,636.0,0,1,1
2564186008,0,0,0,1,0,1,1,0,0,1,1,Black,Non-white,Male,1,Released,3,6,2,4,4,2,0,0.0,0.0,0.0,572.0,572.0,572.0,0,1,1
8027544392,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
2021735565,0,1,0,0,0,0,0,0,0,0,0,American Indian/Native Alaskan,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,637.0,637.0,637.0,0,0,1
4518807850,0,0,0,0,1,0,1,1,0,1,0,Black,Non-white,Male,1,Released,2,2,2,3,2,2,0,0.0,0.0,0.0,106.0,106.0,106.0,0,1,1
3506353172,0,1,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,4,3,4,4,1,,,,,,,0,1,0
979246056,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
1533632928,0,0,0,0,1,1,1,1,1,1,1,Black,Non-white,Male,1,Released,4,6,2,4,4,2,0,0.0,1.0,0.0,169.0,116.0,169.0,0,1,1
319947938,0,1,0,1,1,1,1,2,1,0,1,Black,Non-white,Male,1,Detained,4,9,5,4,6,5,1,,,,,,,0,1,0
6044685498,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,,,,0,0,1
6734960204,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,247.0,247.0,247.0,0,1,1
528050942,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,1.0,1.0,0.0,35.0,220.0,307.0,0,1,1
7996987836,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,1.0,1.0,0.0,415.0,32.0,421.0,0,1,1
3360905806,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,286.0,286.0,286.0,1,1,1
3971579762,0,1,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,4,3,4,4,1,1.0,1.0,0.0,272.0,272.0,596.0,0,1,1
420949092,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,1.0,1.0,449.0,287.0,287.0,0,1,1
5539140900,0,0,0,0,1,1,1,1,0,0,0,Black,Non-white,Male,1,Released,1,3,2,2,3,2,0,0.0,1.0,1.0,635.0,388.0,388.0,0,1,1
8712842328,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,1.0,1.0,1.0,58.0,19.0,58.0,0,1,1
2969425520,0,0,0,0,1,0,1,0,0,1,1,Black,Non-white,Male,1,Released,2,3,1,3,3,1,0,0.0,0.0,0.0,48.0,48.0,48.0,0,1,1
105086220,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,635.0,635.0,635.0,0,1,1
5300666364,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
6156764872,1,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,6,1,3,4,1,0,,,,,,,0,1,0
3309648608,0,0,0,1,1,0,1,0,2,0,0,Black,Non-white,Female,1,Released,6,6,2,5,4,2,0,0.0,0.0,0.0,62.0,62.0,62.0,0,0,1
2866436877,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,3,8,3,4,5,3,0,0.0,1.0,0.0,479.0,459.0,479.0,0,1,1
3136997140,0,1,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Released,1,2,3,2,2,3,0,1.0,0.0,0.0,171.0,546.0,546.0,0,1,1
290492840,0,1,0,1,0,0,0,0,2,1,0,Black,Non-white,Male,1,Detained,6,5,3,5,4,3,0,,,,,,,0,1,0
4508342776,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,196.0,196.0,196.0,0,1,1
4775630251,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
6218890024,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,167.0,167.0,167.0,0,0,1
2089178201,1,1,1,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,2,3,1,2,3,0,0.0,0.0,0.0,511.0,511.0,511.0,1,1,1
6894649171,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,1.0,0.0,636.0,127.0,636.0,0,0,1
367271262,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,1,1,3,2,1,0,,,,,,,0,1,0
5311759094,0,1,0,0,1,0,1,0,2,1,1,Black,Non-white,Male,1,Detained,6,5,3,5,4,3,0,,,,,,,0,1,0
106130801,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,3,3,2,3,3,0,0.0,0.0,0.0,118.0,118.0,118.0,0,1,1
6312338613,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
6120959105,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,165.0,165.0,165.0,0,1,1
7658680905,1,0,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,5,1,2,4,1,0,0.0,0.0,0.0,77.0,77.0,77.0,0,1,1
1307994198,0,1,0,1,1,0,1,1,2,1,0,Black,Non-white,Male,1,Detained,7,7,5,6,5,5,1,,,,,,,0,1,0
91613905,0,0,0,1,1,0,1,2,1,0,0,Black,Non-white,Male,1,Released,4,6,3,4,4,3,0,0.0,0.0,0.0,179.0,179.0,179.0,0,1,1
679193808,0,0,0,0,1,0,1,0,2,0,0,Black,Non-white,Male,1,Released,5,3,1,5,3,1,0,0.0,0.0,0.0,517.0,517.0,517.0,0,1,1
8800083180,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,1,1,1
2648861608,0,1,0,1,1,0,1,0,0,1,0,Black,Non-white,Female,1,Released,3,4,4,4,3,4,1,1.0,0.0,0.0,117.0,634.0,634.0,0,0,1
5354705537,0,0,0,0,0,0,0,0,1,0,0,White,White,Female,1,Detained,2,1,0,3,2,1,0,,,,,,,1,0,0
2143804319,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,600.0,600.0,600.0,0,0,1
675410350,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,125.0,125.0,125.0,0,1,1
7361417646,0,0,0,1,1,0,1,1,1,0,0,Black,Non-white,Male,1,Detained,4,6,3,4,4,3,0,,,,,,,0,1,0
1362653234,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,6,7,2,5,5,2,0,,,,,,,0,1,0
5120673955,0,1,0,0,1,1,1,2,0,1,0,Black,Non-white,Male,1,Released,2,3,4,3,3,4,1,0.0,0.0,0.0,635.0,635.0,635.0,0,1,1
8934285800,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,1,1,0
3955092043,0,0,0,0,1,0,1,0,1,0,0,White,White,Male,1,Released,3,2,1,4,2,1,0,0.0,0.0,0.0,210.0,210.0,210.0,1,1,1
3124816931,0,1,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,2,4,3,3,3,3,0,1.0,1.0,0.0,76.0,10.0,220.0,0,1,1
2827719416,0,0,0,0,1,1,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,2,1,3,2,1,0,,,,,,,0,1,0
5138296140,0,0,0,0,0,0,0,0,1,0,0,White,White,Male,1,Detained,2,1,0,3,2,1,0,,,,,,,1,1,0
679298992,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Released,6,7,2,5,5,2,0,0.0,1.0,0.0,564.0,475.0,564.0,0,1,1
4270219684,0,0,0,0,0,0,0,0,2,0,0,White,White,Female,1,Detained,4,2,0,4,2,1,0,,,,,,,1,0,0
4011016695,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,3,1,2,3,0,0.0,0.0,0.0,635.0,635.0,635.0,0,0,1
4298622228,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,3,1,2,3,0,0.0,0.0,0.0,449.0,449.0,449.0,0,0,1
1660930345,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,110.0,110.0,110.0,0,0,1
5225322350,1,0,0,0,1,0,1,1,2,0,0,Black,Non-white,Female,1,Detained,5,6,2,5,4,2,0,,,,,,,0,0,0
7556592308,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,3,8,3,4,5,3,0,0.0,0.0,0.0,27.0,27.0,27.0,0,1,1
590863922,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,0,0,0,1,1,1,0,,,,,,,0,0,0
3161368686,0,0,0,0,1,1,1,0,0,1,0,Black,Non-white,Female,1,Detained,2,2,1,3,2,1,0,,,,,,,0,0,0
8509958457,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,474.0,474.0,474.0,0,1,1
6613445196,0,0,0,0,0,0,0,0,1,1,0,Black,Non-white,Male,1,Detained,3,1,0,4,2,1,0,,,,,,,0,1,0
8778171000,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
5285058534,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,1.0,0.0,0.0,432.0,634.0,634.0,0,1,1
7673314949,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
3295932981,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
4017683961,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
7886611440,0,0,0,0,1,1,1,0,0,1,0,Black,Non-white,Male,1,Released,2,2,1,3,2,1,0,0.0,0.0,0.0,46.0,46.0,46.0,0,1,1
1171745816,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,635.0,635.0,635.0,0,1,1
2718069760,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,2,4,1,3,3,1,0,0.0,0.0,0.0,131.0,131.0,131.0,0,1,1
1987594239,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,54.0,54.0,54.0,0,1,1
6784260724,0,1,0,1,1,1,1,2,0,1,1,Black,Non-white,Female,1,Detained,3,8,5,4,5,5,1,,,,,,,0,0,0
3031056849,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,1,3,2,1,0,0.0,1.0,0.0,,4.0,,0,1,1
8341234804,0,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
8595499508,0,1,0,0,1,0,1,1,0,1,1,Black,Non-white,Male,1,Released,2,4,4,3,3,4,1,0.0,0.0,0.0,336.0,336.0,336.0,0,1,1
397687863,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,1,1,0
3948262039,0,1,0,1,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,7,10,5,6,6,5,1,,,,,,,0,1,0
5510597880,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,96.0,96.0,96.0,1,1,1
1113910042,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,634.0,634.0,634.0,1,1,1
3923770916,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,1,1,1
5842388749,0,0,0,0,1,0,1,0,0,0,0,White,White,Female,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,634.0,634.0,634.0,1,0,1
2208265956,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,47.0,47.0,47.0,1,1,1
3568302879,1,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,2,2,1,2,2,0,0.0,0.0,0.0,252.0,252.0,252.0,1,1,1
2788659871,1,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,2,1,2,2,0,0.0,0.0,0.0,252.0,252.0,252.0,0,1,1
2561221146,0,0,0,0,1,0,1,2,1,0,0,Black,Non-white,Female,1,Released,3,3,2,4,3,2,0,0.0,0.0,0.0,634.0,634.0,634.0,0,0,1
8078182193,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
